1, 1, -1.44379, -4.2056
1, 2, -1.22306, -4.22812
1, 3, 0.418532, -0.575446
2, 1, -1.44142, -4.20669
2, 2, -1.22309, -4.22773
2, 3, 0.41832, -0.575584
2, 4, -2.33413, 3.22424
3, 1, -1.43997, -4.20704
3, 2, -1.22309, -4.22768
3, 3, 0.418192, -0.576568
3, 4, -2.33413, 3.22424
4, 1, -1.4395, -4.20721
4, 2, -1.22309, -4.22762
4, 3, 0.418377, -0.578012
4, 4, -2.33473, 3.23926
4, 5, -0.659591, -4.92579
5, 1, -1.43904, -4.20739
5, 2, -1.2231, -4.22757
5, 3, 0.418708, -0.579139
5, 4, -2.33481, 3.24126
5, 5, -0.660158, -4.92474
6, 1, -1.43857, -4.20756
6, 2, -1.2231, -4.22752
6, 3, 0.419835, -0.582464
6, 4, -2.33489, 3.24326
6, 5, -0.659304, -4.9008
7, 1, -1.43672, -4.20862
7, 2, -1.22311, -4.22747
7, 3, 0.420128, -0.583916
7, 4, -2.3336, 3.20382
7, 5, -0.660011, -4.87
7, 6, -2.11328, 17.5241
8, 1, -1.43654, -4.2081
8, 2, -1.22404, -4.22892
8, 3, 0.419226, -0.581658
8, 4, -2.33349, 3.20029
8, 5, -0.660064, -4.86302
8, 6, -2.11328, 17.5241
9, 1, -1.43928, -4.20968
9, 2, -1.22174, -4.22557
9, 3, 0.42042, -0.584326
9, 4, -2.33339, 3.19677
9, 5, -0.660116, -4.85605
9, 6, -2.11328, 17.5241
10, 1, -1.43914, -4.21005
10, 2, -1.22309, -4.22479
10, 3, 0.421049, -0.585148
10, 4, -2.33259, 3.18369
10, 5, -0.660616, -4.86272
10, 6, -2.11328, 17.5241
11, 1, -1.43939, -4.2096
11, 2, -1.22553, -4.22833
11, 3, 0.420372, -0.583952
11, 4, -2.33239, 3.17889
11, 5, -0.660728, -4.85756
11, 6, -2.11328, 17.5241
12, 1, -1.4393, -4.20986
12, 2, -1.22586, -4.22847
12, 3, 0.42043, -0.583909
12, 4, -2.33237, 3.18728
12, 5, -0.660921, -4.85706
12, 6, -2.11328, 17.5241
13, 1, -1.43921, -4.21012
13, 2, -1.22498, -4.22842
13, 3, 0.419706, -0.582144
13, 4, -2.33219, 3.18424
13, 5, -0.661044, -4.85252
13, 6, -2.11328, 17.5241
14, 1, -1.44023, -4.21057
14, 2, -1.22704, -4.2296
14, 3, 0.42014, -0.583238
14, 4, -2.33216, 3.18103
14, 5, -0.662306, -4.85688
14, 6, -2.13371, 17.5485
14, 7, -2.19919, 7.41216
15, 1, -1.44028, -4.21086
15, 2, -1.22616, -4.22973
15, 3, 0.421328, -0.586217
15, 4, -2.332, 3.17797
15, 5, -0.66258, -4.85353
15, 6, -2.13643, 17.5518
15, 7, -2.19919, 7.41216
16, 1, -1.44034, -4.21114
16, 2, -1.22539, -4.23051
16, 3, 0.420672, -0.584446
16, 4, -2.33185, 3.17491
16, 5, -0.662855, -4.85018
16, 6, -2.13916, 17.555
16, 7, -2.19919, 7.41216
17, 1, -1.4404, -4.21143
17, 2, -1.22551, -4.23082
17, 3, 0.420628, -0.582214
17, 4, -2.33033, 3.16138
17, 5, -0.662333, -4.82105
17, 6, -2.14188, 17.5583
17, 7, -2.19919, 7.41216
18, 1, -1.44269, -4.21553
18, 2, -1.22562, -4.23114
18, 3, 0.420547, -0.583155
18, 4, -2.32999, 3.15693
18, 5, -0.662501, -4.81427
18, 6, -2.14461, 17.5615
18, 7, -2.19919, 7.41216
19, 1, -1.44304, -4.21633
19, 2, -1.22573, -4.23145
19, 3, 0.420552, -0.582897
19, 4, -2.32965, 3.15247
19, 5, -0.66267, -4.80748
19, 6, -2.14733, 17.5648
19, 7, -2.19919, 7.41216
20, 1, -1.4434, -4.21712
20, 2, -1.22585, -4.23176
20, 3, 0.420314, -0.582012
20, 4, -2.33113, 3.16527
20, 5, -0.662838, -4.80069
20, 6, -2.15005, 17.568
20, 7, -2.19919, 7.41216
21, 1, -1.44854, -4.21616
21, 2, -1.23104, -4.2334
21, 3, 0.420886, -0.583449
21, 4, -2.33134, 3.17362
21, 5, -0.661829, -4.80841
21, 6, -2.15278, 17.5713
21, 7, -2.19919, 7.41216
22, 1, -1.45556, -4.21978
